key	d	u	pp	ht	ft	digraph	trial	name
b	1479598953.03	1479598953.09	0.0677649974823	0.0599229335785	0.00784206390381	 -b	1	Tiffany
r	1479598953.19	1479598953.26	0.156744003296	0.0717649459839	0.084979057312	b-r	1	Tiffany
o	1479598953.24	1479598953.28	0.0473048686981	0.0478570461273	-0.000552177429199	r-o	1	Tiffany
w	1479598953.32	1479598953.47	0.0881700515747	0.143779993057	-0.0556099414825	o-w	1	Tiffany
n	1479598953.38	1479598953.49	0.0560500621796	0.111615896225	-0.0555658340454	w-n	1	Tiffany
 	1479598953.46	1479598953.52	0.0800178050995	0.0556380748749	0.0243797302246	n- 	1	Tiffany
f	1479598953.53	1479598953.61	0.071839094162	0.0759019851685	-0.00406289100647	 -f	1	Tiffany
o	1479598953.6	1479598953.68	0.0634729862213	0.0881640911102	-0.0246911048889	f-o	1	Tiffany
x	1479598953.7	1479598953.76	0.104501962662	0.0559310913086	0.0485708713531	o-x	1	Tiffany
 	1479598953.79	1479598953.86	0.0886101722717	0.0723400115967	0.016270160675	x- 	1	Tiffany
j	1479598953.86	1479598953.92	0.0718259811401	0.0552198886871	0.016606092453	 -j	1	Tiffany
u	1479598954.0	1479598954.08	0.143596887589	0.0796971321106	0.0638997554779	j-u	1	Tiffany
m	1479598954.38	1479598954.53	0.376060962677	0.151744127274	0.224316835403	u-m	1	Tiffany
p	1479598954.45	1479598954.58	0.0717051029205	0.127898931503	-0.0561938285828	m-p	1	Tiffany
e	1479598954.52	1479598954.61	0.0721709728241	0.0878720283508	-0.0157010555267	p-e	1	Tiffany
d	1479598954.67	1479598954.76	0.144156932831	0.0957560539246	0.0484008789062	e-d	1	Tiffany
 	1479598954.74	1479598954.87	0.0718779563904	0.127687215805	-0.0558092594147	d- 	1	Tiffany
o	1479598954.81	1479598954.93	0.0721662044525	0.119704961777	-0.0475387573242	 -o	1	Tiffany
v	1479598954.86	1479598954.94	0.0479278564453	0.0795640945435	-0.0316362380981	o-v	1	Tiffany
e	1479598955.02	1479598955.1	0.159867048264	0.0797870159149	0.0800800323486	v-e	1	Tiffany
r	1479598955.04	1479598955.15	0.0240869522095	0.103450059891	-0.0793631076813	e-r	1	Tiffany
 	1479598955.14	1479598955.19	0.0959451198578	0.0485470294952	0.0473980903625	r- 	1	Tiffany
t	1479598955.23	1479598955.35	0.0880279541016	0.119715929031	-0.0316879749298	 -t	1	Tiffany
h	1479598955.25	1479598955.34	0.0240750312805	0.0880439281464	-0.0639688968658	t-h	1	Tiffany
e	1479598955.32	1479598955.42	0.0639569759369	0.10383105278	-0.0398740768433	h-e	1	Tiffany
 	1479598955.4	1479598955.52	0.0819230079651	0.125841856003	-0.0439188480377	e- 	1	Tiffany
l	1479598955.48	1479598955.6	0.0781199932098	0.127733945847	-0.0496139526367	 -l	1	Tiffany
e	1479598955.57	1479598955.67	0.0962479114532	0.0954661369324	0.000781774520874	l-e	1	Tiffany
del	1479598955.84	1479598955.89	0.27134013176	0.0480577945709	0.223282337189	e-del	1	Tiffany
a	1479598955.92	1479598956.0	0.0719838142395	0.0800700187683	-0.00808620452881	del-a	1	Tiffany
z	1479598956.08	1479598956.23	0.160220146179	0.155503988266	0.00471615791321	a-z	1	Tiffany
y	1479598956.13	1479598956.25	0.0562219619751	0.119551897049	-0.0633299350739	z-y	1	Tiffany
 	1479598956.2	1479598956.28	0.071907043457	0.0797779560089	-0.00787091255188	y- 	1	Tiffany
d	1479598956.31	1479598956.36	0.103875875473	0.0559430122375	0.0479328632355	 -d	1	Tiffany
o	1479598956.37	1479598956.44	0.0641851425171	0.0638039112091	0.000381231307983	d-o	1	Tiffany
g	1479598956.45	1479598956.54	0.079934835434	0.087874174118	-0.00793933868408	o-g	1	Tiffany
 	1479598956.55	1479598956.61	0.095908164978	0.0638689994812	0.0320391654968	g- 	1	Tiffany
a	1479598956.62	1479598956.73	0.0720839500427	0.111754894257	-0.0396709442139	 -a	1	Tiffany
n	1479598956.68	1479598956.77	0.0640308856964	0.087671995163	-0.0236411094666	a-n	1	Tiffany
d	1479598956.71	1479598956.8	0.0239081382751	0.0957310199738	-0.0718228816986	n-d	1	Tiffany
 	1479598956.82	1479598956.89	0.112050056458	0.071811914444	0.0402381420135	d- 	1	Tiffany
r	1479598956.9	1479598957.01	0.0800218582153	0.111736059189	-0.0317142009735	 -r	1	Tiffany
a	1479598956.97	1479598957.15	0.072193145752	0.175404787064	-0.103211641312	r-a	1	Tiffany
n	1479598957.02	1479598957.14	0.0478007793427	0.11967921257	-0.0718784332275	a-n	1	Tiffany
 	1479598957.1	1479598957.19	0.0797200202942	0.0888741016388	-0.0091540813446	n- 	1	Tiffany
a	1479598957.28	1479598957.44	0.176154136658	0.159838914871	0.0163152217865	 -a	1	Tiffany
l	1479598957.87	1479598957.92	0.592061042786	0.055675983429	0.536385059357	a-l	1	Tiffany
l	1479598957.99	1479598958.08	0.120621919632	0.0951519012451	0.0254700183868	l-l	1	Tiffany
 	1479598958.05	1479598958.12	0.0634799003601	0.0716881752014	-0.00820827484131	l- 	1	Tiffany
t	1479598958.16	1479598958.27	0.108182191849	0.107555866241	0.0006263256073	 -t	1	Tiffany
h	1479598958.2	1479598958.28	0.0437898635864	0.0717091560364	-0.02791929245	t-h	1	Tiffany
e	1479598958.24	1479598958.35	0.0400569438934	0.103677034378	-0.0636200904846	h-e	1	Tiffany
 	1479598958.36	1479598958.43	0.112015008926	0.0716621875763	0.0403528213501	e- 	1	Tiffany
w	1479598958.44	1479598958.56	0.0799050331116	0.127712011337	-0.0478069782257	 -w	1	Tiffany
a	1479598958.48	1479598958.61	0.0478820800781	0.128589868546	-0.0807077884674	w-a	1	Tiffany
y	1479598958.56	1479598958.63	0.0720000267029	0.0718200206757	0.000180006027222	a-y	1	Tiffany
t	1479598958.68	1479598958.79	0.120031833649	0.112509012222	0.00752282142639	y-t	1	Tiffany
del	1479598959.02	1479598959.08	0.343991041183	0.055624961853	0.28836607933	t-del	1	Tiffany
 	1479598959.2	1479598959.28	0.183999061584	0.0737988948822	0.110200166702	del- 	1	Tiffany
t	1479598959.27	1479598959.38	0.0640699863434	0.111779928207	-0.047709941864	 -t	1	Tiffany
o	1479598959.35	1479598959.45	0.0798690319061	0.103744029999	-0.0238749980927	t-o	1	Tiffany
 	1479598959.41	1479598959.48	0.0641260147095	0.0717370510101	-0.00761103630066	o- 	1	Tiffany
w	1479598959.51	1479598959.63	0.0959119796753	0.119689941406	-0.023777961731	 -w	1	Tiffany
i	1479598959.58	1479598959.67	0.0720610618591	0.0874438285828	-0.0153827667236	w-i	1	Tiffany
l	1479598959.62	1479598959.72	0.0400168895721	0.0957040786743	-0.0556871891022	i-l	1	Tiffany
d	1479598959.73	1479598959.8	0.111899137497	0.071888923645	0.0400102138519	l-d	1	Tiffany
h	1479598959.81	1479598959.88	0.0801088809967	0.0711989402771	0.0089099407196	d-h	1	Tiffany
a	1479598959.89	1479598960.0	0.0797960758209	0.103677988052	-0.0238819122314	h-a	1	Tiffany
c	1479598959.97	1479598960.07	0.0802199840546	0.0955250263214	-0.0153050422668	a-c	1	Tiffany
k	1479598960.04	1479598960.11	0.0718629360199	0.0663969516754	0.00546598434448	c-k	1	Tiffany
s	1479598960.14	1479598960.24	0.0959010124207	0.103842020035	-0.00794100761414	k-s	1	Tiffany
t	1479598960.6	1479598960.69		0.0879051685333			2	Tiffany
h	1479598960.67	1479598960.73	0.0641701221466	0.0630288124084	0.00114130973816	t-h	2	Tiffany
e	1479598960.73	1479598960.81	0.0602760314941	0.0831129550934	-0.0228369235992	h-e	2	Tiffany
 	1479598960.79	1479598960.88	0.0605328083038	0.0868849754333	-0.0263521671295	e- 	2	Tiffany
q	1479598960.91	1479598961.02	0.118697166443	0.111987829208	0.0067093372345	 -q	2	Tiffany
u	1479598960.96	1479598961.08	0.056412935257	0.119673013687	-0.0632600784302	q-u	2	Tiffany
i	1479598961.04	1479598961.12	0.0799789428711	0.0798289775848	0.000149965286255	u-i	2	Tiffany
c	1479598961.16	1479598961.25	0.119229078293	0.0884828567505	0.0307462215424	i-c	2	Tiffany
k	1479598961.24	1479598961.35	0.0803668498993	0.104074001312	-0.023707151413	c-k	2	Tiffany
 	1479598961.31	1479598961.42	0.0643570423126	0.111972093582	-0.0476150512695	k- 	2	Tiffany
b	1479598961.48	1479598961.55	0.175769090652	0.0637118816376	0.112057209015	 -b	2	Tiffany
r	1479598961.65	1479598961.69	0.168083906174	0.0398690700531	0.128214836121	b-r	2	Tiffany
o	1479598961.71	1479598961.77	0.0560781955719	0.0636038780212	-0.00752568244934	r-o	2	Tiffany
w	1479598961.78	1479598961.9	0.0721299648285	0.119189023972	-0.0470590591431	o-w	2	Tiffany
n	1479598961.84	1479598961.96	0.0639820098877	0.119642019272	-0.0556600093842	w-n	2	Tiffany
 	1479598961.91	1479598962.0	0.0634508132935	0.0961880683899	-0.0327372550964	n- 	2	Tiffany
f	1479598962.0	1479598962.08	0.0884141921997	0.0811250209808	0.00728917121887	 -f	2	Tiffany
o	1479598962.07	1479598962.17	0.0721189975739	0.103845834732	-0.0317268371582	f-o	2	Tiffany
x	1479598962.19	1479598962.28	0.119650840759	0.0959751605988	0.0236756801605	o-x	2	Tiffany
 	1479598962.25	1479598962.32	0.0642621517181	0.0638649463654	0.000397205352783	x- 	2	Tiffany
j	1479598962.55	1479598962.61	0.295929908752	0.0637578964233	0.232172012329	 -j	2	Tiffany
u	1479598962.69	1479598962.75	0.143840074539	0.0559229850769	0.0879170894623	j-u	2	Tiffany
m	1479598962.84	1479598962.98	0.152236938477	0.135792970657	0.0164439678192	u-m	2	Tiffany
p	1479598962.93	1479598963.04	0.087898015976	0.111800909042	-0.0239028930664	m-p	2	Tiffany
e	1479598963.0	1479598963.08	0.0720160007477	0.0718700885773	0.00014591217041	p-e	2	Tiffany
d	1479598963.15	1479598963.23	0.143065929413	0.0808470249176	0.0622189044952	e-d	2	Tiffany
 	1479598963.2	1479598963.33	0.0571229457855	0.127598047256	-0.0704751014709	d- 	2	Tiffany
o	1479598963.25	1479598963.38	0.0481240749359	0.12758898735	-0.0794649124146	 -o	2	Tiffany
v	1479598963.31	1479598963.4	0.055771112442	0.0958459377289	-0.0400748252869	o-v	2	Tiffany
e	1479598963.5	1479598963.6	0.192061901093	0.103250980377	0.0888109207153	v-e	2	Tiffany
r	1479598963.54	1479598963.65	0.0397479534149	0.111979007721	-0.072231054306	e-r	2	Tiffany
 	1479598963.66	1479598963.72	0.120289087296	0.0641119480133	0.0561771392822	r- 	2	Tiffany
t	1479598963.76	1479598963.86	0.0967779159546	0.102972984314	-0.00619506835938	 -t	2	Tiffany
h	1479598963.82	1479598963.91	0.0631060600281	0.0887770652771	-0.025671005249	t-h	2	Tiffany
e	1479598963.91	1479598964.0	0.0882260799408	0.0954718589783	-0.00724577903748	h-e	2	Tiffany
 	1479598963.99	1479598964.07	0.0797758102417	0.0797691345215	6.67572021484e-06	e- 	2	Tiffany
l	1479598964.08	1479598964.2	0.0960791110992	0.119679927826	-0.0236008167267	 -l	2	Tiffany
a	1479598964.15	1479598964.26	0.0639119148254	0.111561059952	-0.0476491451263	l-a	2	Tiffany
z	1479598964.32	1479598964.43	0.16791510582	0.111782073975	0.0561330318451	a-z	2	Tiffany
y	1479598964.38	1479598964.49	0.0641238689423	0.111704111099	-0.047580242157	z-y	2	Tiffany
 	1479598964.45	1479598964.55	0.0655610561371	0.101963996887	-0.0364029407501	y- 	2	Tiffany
o	1479598964.51	1479598964.56	0.0623590946198	0.055645942688	0.00671315193176	 -o	2	Tiffany
d	1479598964.54	1479598964.65	0.0321340560913	0.111677885056	-0.0795438289642	o-d	2	Tiffany
g	1479598964.73	1479598964.85	0.192020893097	0.119502067566	0.072518825531	d-g	2	Tiffany
 	1479598964.88	1479598964.96	0.143965959549	0.0804660320282	0.0634999275208	g- 	2	Tiffany
del	1479598965.22	1479598965.25	0.343863010406	0.0317239761353	0.312139034271	 -del	2	Tiffany
del	1479598965.32	1479598965.34	0.096018075943	0.0238020420074	0.0722160339355	del-del	2	Tiffany
del	1479598965.4	1479598965.45	0.0799839496613	0.0555109977722	0.024472951889	del-del	2	Tiffany
del	1479598965.5	1479598965.56	0.104027986526	0.0559821128845	0.048045873642	del-del	2	Tiffany
d	1479598965.6	1479598965.69	0.104017019272	0.0903520584106	0.0136649608612	del-d	2	Tiffany
o	1479598965.68	1479598965.74	0.0800309181213	0.055652141571	0.0243787765503	d-o	2	Tiffany
g	1479598965.77	1479598965.85	0.0877940654755	0.0799241065979	0.00786995887756	o-g	2	Tiffany
 	1479598965.81	1479598965.88	0.0400269031525	0.0637331008911	-0.0237061977386	g- 	2	Tiffany
a	1479598965.94	1479598966.04	0.128024101257	0.0958099365234	0.0322141647339	 -a	2	Tiffany
n	1479598965.96	1479598966.07	0.0213279724121	0.10649895668	-0.0851709842682	a-n	2	Tiffany
d	1479598966.06	1479598966.18	0.0987701416016	0.12081694603	-0.0220468044281	n-d	2	Tiffany
 	1479598966.22	1479598966.3	0.159996986389	0.0808448791504	0.0791521072388	d- 	2	Tiffany
r	1479598966.3	1479598966.44	0.0802249908447	0.143378973007	-0.0631539821625	 -r	2	Tiffany
a	1479598966.4	1479598966.55	0.095743894577	0.151860952377	-0.0561170578003	r-a	2	Tiffany
n	1479598966.48	1479598966.57	0.0798659324646	0.096137046814	-0.0162711143494	a-n	2	Tiffany
 	1479598966.56	1479598966.63	0.0808291435242	0.0711050033569	0.00972414016724	n- 	2	Tiffany
a	1479598966.65	1479598966.76	0.0953090190887	0.111785888672	-0.0164768695831	 -a	2	Tiffany
l	1479598966.73	1479598966.79	0.080090045929	0.055645942688	0.024444103241	a-l	2	Tiffany
l	1479598966.85	1479598966.93	0.119860887527	0.0798370838165	0.0400238037109	l-l	2	Tiffany
 	1479598966.9	1479598966.96	0.0479040145874	0.0639169216156	-0.0160129070282	l- 	2	Tiffany
t	1479598966.98	1479598967.1	0.0800890922546	0.119426965714	-0.0393378734589	 -t	2	Tiffany
h	1479598967.03	1479598967.11	0.0478727817535	0.0816700458527	-0.0337972640991	t-h	2	Tiffany
e	1479598967.08	1479598967.18	0.0480990409851	0.103423118591	-0.0553240776062	h-e	2	Tiffany
 	1479598967.17	1479598967.24	0.0961861610413	0.0717709064484	0.0244152545929	e- 	2	Tiffany
w	1479598967.25	1479598967.38	0.07985496521	0.12760591507	-0.0477509498596	 -w	2	Tiffany
a	1479598967.3	1479598967.46	0.0477769374847	0.160015106201	-0.112238168716	w-a	2	Tiffany
y	1479598967.36	1479598967.45	0.0571780204773	0.0947189331055	-0.0375409126282	a-y	2	Tiffany
 	1479598967.41	1479598967.48	0.0544760227203	0.0723528862	-0.0178768634796	y- 	2	Tiffany
t	1479598967.51	1479598967.62	0.0963759422302	0.111792087555	-0.0154161453247	 -t	2	Tiffany
o	1479598967.56	1479598967.67	0.0564000606537	0.103587865829	-0.0471878051758	t-o	2	Tiffany
 	1479598967.63	1479598967.7	0.0648109912872	0.0707950592041	-0.00598406791687	o- 	2	Tiffany
w	1479598967.69	1479598967.8	0.0629820823669	0.105987787247	-0.0430057048798	 -w	2	Tiffany
i	1479598967.78	1479598967.88	0.0877559185028	0.0958840847015	-0.00812816619873	w-i	2	Tiffany
l	1479598967.83	1479598967.93	0.0483169555664	0.103663921356	-0.0553469657898	i-l	2	Tiffany
d	1479598967.9	1479598968.0	0.0718529224396	0.104319095612	-0.032466173172	l-d	2	Tiffany
h	1479598968.0	1479598968.09	0.104458093643	0.0903038978577	0.0141541957855	d-h	2	Tiffany
a	1479598968.08	1479598968.19	0.0714190006256	0.111928939819	-0.0405099391937	h-a	2	Tiffany
c	1479598968.16	1479598968.26	0.0844020843506	0.0995290279388	-0.0151269435883	a-c	2	Tiffany
k	1479598968.24	1479598968.3	0.0756998062134	0.063688993454	0.0120108127594	c-k	2	Tiffany
s	1479598968.32	1479598968.42	0.0886740684509	0.0953381061554	-0.00666403770447	k-s	2	Tiffany
t	1479598968.56	1479598968.65		0.0872609615326			3	Tiffany
h	1479598968.64	1479598968.72	0.0720510482788	0.0794460773468	-0.00739502906799	t-h	3	Tiffany
e	1479598968.69	1479598968.78	0.0557899475098	0.0887441635132	-0.0329542160034	h-e	3	Tiffany
 	1479598968.76	1479598968.84	0.0722579956055	0.0717160701752	0.000541925430298	e- 	3	Tiffany
q	1479598968.86	1479598968.96	0.0959470272064	0.103531122208	-0.00758409500122	 -q	3	Tiffany
u	1479598968.93	1479598969.04	0.0719521045685	0.111588001251	-0.0396358966827	q-u	3	Tiffany
i	1479598968.99	1479598969.07	0.0558450222015	0.0798850059509	-0.0240399837494	u-i	3	Tiffany
c	1479598969.1	1479598969.19	0.11207485199	0.0877180099487	0.024356842041	i-c	3	Tiffany
k	1479598969.18	1479598969.27	0.0803370475769	0.0875310897827	-0.00719404220581	c-k	3	Tiffany
 	1479598969.24	1479598969.33	0.0558030605316	0.0955350399017	-0.0397319793701	k- 	3	Tiffany
b	1479598969.31	1479598969.37	0.0725860595703	0.0632197856903	0.00936627388	 -b	3	Tiffany
r	1479598969.45	1479598969.54	0.142885923386	0.0888390541077	0.054046869278	b-r	3	Tiffany
o	1479598969.52	1479598969.59	0.0644240379333	0.0717089176178	-0.00728487968445	r-o	3	Tiffany
w	1479598969.6	1479598969.69	0.0798478126526	0.0959360599518	-0.0160882472992	o-w	3	Tiffany
n	1479598969.66	1479598969.77	0.0639181137085	0.112046957016	-0.0481288433075	w-n	3	Tiffany
 	1479598969.72	1479598969.81	0.0646119117737	0.0882720947266	-0.0236601829529	n- 	3	Tiffany
f	1479598969.8	1479598969.89	0.0794711112976	0.0878748893738	-0.00840377807617	 -f	3	Tiffany
o	1479598969.91	1479598970.0	0.104085922241	0.088171005249	0.0159149169922	f-o	3	Tiffany
x	1479598970.0	1479598970.11	0.0883121490479	0.11763381958	-0.0293216705322	o-x	3	Tiffany
 	1479598970.09	1479598970.18	0.0966279506683	0.0869269371033	0.00970101356506	x- 	3	Tiffany
j	1479598970.27	1479598970.32	0.175004959106	0.0558960437775	0.119108915329	 -j	3	Tiffany
u	1479598970.39	1479598970.46	0.120169878006	0.0717561244965	0.0484137535095	j-u	3	Tiffany
