key	d	u	pp	ht	ft	digraph	trial	name
u	1479593466.1	1479593466.17	0.159328937531	0.0750880241394	0.0842409133911	q-u	2	Joe
i	1479593466.23	1479593466.31	0.128592014313	0.0796542167664	0.0489377975464	u-i	2	Joe
c	1479593466.34	1479593466.5	0.111857175827	0.160037994385	-0.0481808185577	i-c	2	Joe
k	1479593466.46	1479593466.56	0.119662046432	0.0962917804718	0.0233702659607	c-k	2	Joe
 	1479593466.99	1479593467.06	0.528380870819	0.0718960762024	0.456484794617	k- 	2	Joe
b	1479593467.07	1479593467.22	0.0798950195312	0.151726007462	-0.0718309879303	 -b	2	Joe
r	1479593467.13	1479593467.29	0.0641000270844	0.159482002258	-0.095381975174	b-r	2	Joe
o	1479593467.29	1479593467.36	0.153800010681	0.0698509216309	0.0839490890503	r-o	2	Joe
w	1479593467.42	1479593467.55	0.134229898453	0.12774515152	0.00648474693298	o-w	2	Joe
n	1479593467.5	1479593467.61	0.0798859596252	0.112281084061	-0.0323951244354	w-n	2	Joe
 	1479593467.67	1479593467.76	0.168202161789	0.0964179039001	0.0717842578888	n- 	2	Joe
f	1479593467.76	1479593467.89	0.0958828926086	0.12779712677	-0.0319142341614	 -f	2	Joe
o	1479593468.08	1479593468.17	0.320004940033	0.0877339839935	0.232270956039	f-o	2	Joe
x	1479593468.19	1479593468.32	0.104029178619	0.128216981888	-0.0241878032684	o-x	2	Joe
 	1479593468.29	1479593468.39	0.104291915894	0.095351934433	0.00893998146057	x- 	2	Joe
j	1479593468.95	1479593469.04	0.655632019043	0.0958919525146	0.559740066528	 -j	2	Joe
u	1479593469.12	1479593469.2	0.173562049866	0.0745849609375	0.0989770889282	j-u	2	Joe
m	1479593469.32	1479593469.39	0.202445983887	0.0636999607086	0.138746023178	u-m	2	Joe
p	1479593469.53	1479593469.61	0.208108901978	0.0797810554504	0.128327846527	m-p	2	Joe
e	1479593469.65	1479593469.8	0.119843006134	0.143835067749	-0.023992061615	p-e	2	Joe
d	1479593469.73	1479593469.84	0.0800521373749	0.104551792145	-0.0244996547699	e-d	2	Joe
 	1479593469.8	1479593469.9	0.0719358921051	0.095762014389	-0.0238261222839	d- 	2	Joe
o	1479593469.96	1479593470.05	0.151925086975	0.0959389209747	0.0559861660004	 -o	2	Joe
v	1479593470.04	1479593470.16	0.0794978141785	0.129190206528	-0.0496923923492	o-v	2	Joe
e	1479593470.16	1479593470.3	0.128712177277	0.136037826538	-0.00732564926147	v-e	2	Joe
r	1479593470.24	1479593470.32	0.0795290470123	0.0752258300781	0.0043032169342	e-r	2	Joe
 	1479593470.3	1479593470.4	0.0566639900208	0.0955548286438	-0.038890838623	r- 	2	Joe
t	1479593470.42	1479593470.62	0.119563817978	0.199787139893	-0.0802233219147	 -t	2	Joe
h	1479593470.47	1479593470.59	0.0475571155548	0.120359897614	-0.0728027820587	t-h	2	Joe
e	1479593470.53	1479593470.63	0.0642828941345	0.0956931114197	-0.0314102172852	h-e	2	Joe
 	1479593470.6	1479593470.69	0.0643470287323	0.0952501296997	-0.0309031009674	e- 	2	Joe
l	1479593470.79	1479593470.9	0.191807031631	0.111560106277	0.080246925354	 -l	2	Joe
a	1479593471.0	1479593471.13	0.216202020645	0.121895074844	0.0943069458008	l-a	2	Joe
z	1479593471.51	1479593471.66	0.50387597084	0.151874065399	0.352001905441	a-z	2	Joe
y	1479593471.75	1479593471.84	0.240061998367	0.0956060886383	0.144455909729	z-y	2	Joe
 	1479593471.91	1479593472.0	0.159958124161	0.095381975174	0.0645761489868	y- 	2	Joe
d	1479593472.0	1479593472.14	0.0882217884064	0.143325090408	-0.055103302002	 -d	2	Joe
o	1479593472.13	1479593472.24	0.13574719429	0.10405087471	0.0316963195801	d-o	2	Joe
g	1479593472.31	1479593472.46	0.175715923309	0.151565074921	0.0241508483887	o-g	2	Joe
 	1479593472.4	1479593472.47	0.0883889198303	0.0789721012115	0.00941681861877	g- 	2	Joe
a	1479593472.5	1479593472.6	0.10383105278	0.103887081146	-5.60283660889e-05	 -a	2	Joe
n	1479593472.59	1479593472.71	0.088063955307	0.119654178619	-0.0315902233124	a-n	2	Joe
d	1479593472.69	1479593472.8	0.106596946716	0.10923409462	-0.00263714790344	n-d	2	Joe
 	1479593472.78	1479593472.84	0.0899171829224	0.0513789653778	0.0385382175446	d- 	2	Joe
r	1479593472.92	1479593473.08	0.13888502121	0.152235031128	-0.0133500099182	 -r	2	Joe
a	1479593473.02	1479593473.16	0.0964069366455	0.143589019775	-0.0471820831299	r-a	2	Joe
n	1479593473.08	1479593473.17	0.063915014267	0.0878829956055	-0.0239679813385	a-n	2	Joe
 	1479593473.26	1479593473.35	0.176135063171	0.0879189968109	0.0882160663605	n- 	2	Joe
a	1479593473.46	1479593473.57	0.199932813644	0.112038135529	0.0878946781158	 -a	2	Joe
l	1479593473.54	1479593473.59	0.0803961753845	0.0475358963013	0.0328602790833	a-l	2	Joe
l	1479593473.67	1479593473.74	0.127651929855	0.0718638896942	0.0557880401611	l-l	2	Joe
 	1479593473.76	1479593473.82	0.0882630348206	0.0635809898376	0.0246820449829	l- 	2	Joe
t	1479593473.85	1479593474.08	0.0958969593048	0.231636047363	-0.135739088058	 -t	2	Joe
h	1479593473.94	1479593474.04	0.0876770019531	0.103796005249	-0.0161190032959	t-h	2	Joe
e	1479593473.99	1479593474.11	0.048180103302	0.119832992554	-0.0716528892517	h-e	2	Joe
 	1479593474.03	1479593474.14	0.0400109291077	0.111871957779	-0.0718610286713	e- 	2	Joe
w	1479593474.31	1479593474.57	0.279515028	0.264395952225	0.0151190757751	 -w	2	Joe
a	1479593474.56	1479593474.75	0.256564855576	0.183577060699	0.0729877948761	w-a	2	Joe
y	1479593474.81	1479593474.84	0.247653007507	0.0316331386566	0.216019868851	a-y	2	Joe
 	1479593474.96	1479593475.03	0.144149065018	0.0715119838715	0.0726370811462	y- 	2	Joe
t	1479593475.4	1479593475.53	0.44841504097	0.127475976944	0.320939064026	 -t	2	Joe
o	1479593475.5	1479593475.65	0.0957660675049	0.151354789734	-0.055588722229	t-o	2	Joe
 	1479593475.62	1479593475.74	0.119730949402	0.12007689476	-0.000345945358276	o- 	2	Joe
w	1479593475.76	1479593475.91	0.144129991531	0.143434047699	0.000695943832397	 -w	2	Joe
